chrName,markPos,markName
X,153775683.0,cg01058588
X,114541606.0,cg01058688
X,55021626.0,cg01058932
X,100603843.0,cg01062269
X,136652725.0,cg01063406
X,148031758.0,cg01063768
X,101101217.0,cg01064194
X,107178820.0,cg01067505
X,47373245.0,cg01069311
X,34961618.0,cg01070223
X,114523842.0,cg01072750
X,73439721.0,cg01076406
X,30233575.0,cg01078565
X,102024320.0,cg01078706
X,149861641.0,cg01079126
X,2986093.0,cg01080552
X,117861389.0,cg01080862
X,68047734.0,cg01081720
X,153362990.0,cg01083397
X,40064418.0,cg01084328
X,55515720.0,cg01084827
X,66764531.0,cg01086868
X,134136248.0,cg01087287
X,77042040.0,cg01087775
X,102024175.0,cg01098518
X,48958509.0,cg01098871
X,134166046.0,cg01099541
X,114426686.0,cg01104131
X,53714710.0,cg01104810
X,129473637.0,cg01108554
X,37707161.0,cg01109012
X,19008190.0,cg01109660
X,71363658.0,cg01110418
X,40016611.0,cg01110765
X,101382549.0,cg01112232
X,117958532.0,cg01112452
X,47478591.0,cg01112624
X,154005455.0,cg01112702
X,31285489.0,cg01112930
X,24169878.0,cg01114138
X,55115413.0,cg01114504
X,75647436.0,cg01115560
X,119751976.0,cg01115636
X,100672737.0,cg01118900
X,69670818.0,cg01119520
X,37209004.0,cg01119763
X,48768342.0,cg01120006
X,129305726.0,cg01120894
X,38186700.0,cg01121830
X,39866890.0,cg01123965
X,49644706.0,cg01125381
X,63424405.0,cg01127291
X,62780937.0,cg01127586
X,135863051.0,cg01131699
X,100507598.0,cg01131961
X,139040942.0,cg01132485
X,55246758.0,cg01133413
X,135863582.0,cg01134144
X,27999627.0,cg01134497
X,72667095.0,cg01135626
X,28938361.0,cg01137368
X,137946672.0,cg01138740
X,152864413.0,cg01140782
X,101186992.0,cg01142317
X,113813553.0,cg01143780
X,10098219.0,cg01145939
X,53029439.0,cg01146870
X,48980043.0,cg01150083
X,41337610.0,cg01151305
X,19818905.0,cg01162841
X,149930532.0,cg01162900
X,46404528.0,cg01166930
X,118603378.0,cg01169440
X,7895607.0,cg01169463
X,55478539.0,cg01172484
X,2826829.0,cg01172526
X,133370977.0,cg01173474
X,110544388.0,cg01173508
X,7895132.0,cg01177664
X,102022826.0,cg01177972
X,69283055.0,cg01178063
X,69502085.0,cg01186310
X,103401766.0,cg01187510
X,55020455.0,cg01191578
X,57619327.0,cg01191832
X,48931851.0,cg01191902
X,65486761.0,cg01193954
X,51546668.0,cg01195014
X,47076559.0,cg01203948
X,102611843.0,cg01207481
X,49687058.0,cg01207755
X,122319025.0,cg01210880
X,150066099.0,cg01212429
X,24483290.0,cg01212677
X,139517847.0,cg01212903
X,89176940.0,cg01215061
X,152066708.0,cg01215118
X,129254804.0,cg01215761
X,66787995.0,cg01218690
X,64627700.0,cg01219451
X,19902129.0,cg01220513
X,150345616.0,cg01222180
X,132091287.0,cg01225298
X,3734578.0,cg01227136
X,136114207.0,cg01228667
X,152940659.0,cg01231576
X,48901346.0,cg01241836
X,15807818.0,cg01243226
X,153598902.0,cg01244877
X,138277067.0,cg01245531
X,153991830.0,cg01257202
X,152683499.0,cg01274846
X,34405983.0,cg01275664
X,47247642.0,cg01279057
X,129120073.0,cg01280366
X,15666287.0,cg01282374
X,49018919.0,cg01282661
X,18446221.0,cg01283227
X,22290916.0,cg01284128
X,77151065.0,cg01286388
X,68384992.0,cg01288367
X,114468879.0,cg01289637
X,49643501.0,cg01290688
X,148854603.0,cg01290869
X,139585768.0,cg01293271
X,77394723.0,cg01293417
X,37348138.0,cg01296971
X,40014433.0,cg01301326
X,40944978.0,cg01302641
X,48755020.0,cg01303569
X,100914469.0,cg01306265
X,110515005.0,cg01307615
X,70444047.0,cg01307742
X,25040907.0,cg01308913
X,133941225.0,cg01309671
X,13956720.0,cg01310267
X,62570863.0,cg01314643
X,118205446.0,cg01316390
X,7810800.0,cg01317752
X,123094675.0,cg01318188
X,16732043.0,cg01319581
X,78216969.0,cg01321220
X,40005822.0,cg01321830
X,67905522.0,cg01325935
X,73754570.0,cg01326358
X,70400600.0,cg01327767
X,30265202.0,cg01331780
X,118370171.0,cg01333849
X,21901558.0,cg01336098
X,147062909.0,cg01336631
X,2847549.0,cg01337545
X,152912242.0,cg01337817
X,40015196.0,cg01340520
X,118892768.0,cg01342901
X,54521658.0,cg01343084
X,47479175.0,cg01345087
X,80457518.0,cg01348758
X,102755537.0,cg01348942
X,53461709.0,cg01349336
X,138282248.0,cg01349480
X,153285158.0,cg01353347
X,147582069.0,cg01353788
X,99662650.0,cg01353903
X,31089887.0,cg01354447
X,56258387.0,cg01355242
X,73329067.0,cg01359309
X,70331315.0,cg01361446
X,39679986.0,cg01364253
X,129402953.0,cg01364818
X,24336335.0,cg01364907
X,100353183.0,cg01366378
X,153072706.0,cg01368763
X,150565243.0,cg01370077
X,153218937.0,cg01370179
X,19143476.0,cg01372422
X,130037175.0,cg01372992
X,27825843.0,cg01373750
X,102469950.0,cg01374431
X,146319567.0,cg01374885
X,57163746.0,cg01375263
X,3261645.0,cg01375994
X,32173560.0,cg01377936
X,21874808.0,cg01378112
X,67867130.0,cg01379263
X,19140538.0,cg01381545
X,102983822.0,cg01382771
X,124336658.0,cg01383228
X,25020151.0,cg01383599
X,135579487.0,cg01384686
X,101410618.0,cg01386236
X,12974262.0,cg01396530
X,37208295.0,cg01397290
X,37850291.0,cg01398148
X,25040609.0,cg01398859
X,147583273.0,cg01398912
X,103294253.0,cg01404374
X,53449561.0,cg01404988
X,152066574.0,cg01405303
X,103216565.0,cg01408260
X,15353254.0,cg01408383
X,13063132.0,cg01408682
X,131347226.0,cg01409685
X,100645860.0,cg01410230
X,41192275.0,cg01411845
X,72880337.0,cg01413240
X,153247841.0,cg01413291
X,47985547.0,cg01413492
X,103411709.0,cg01415112
X,71092795.0,cg01419069
X,15873247.0,cg01423027
X,37001669.0,cg01426251
X,153665714.0,cg01430241
X,153715087.0,cg01434723
X,57936269.0,cg01436914
X,21959520.0,cg01445307
X,69673805.0,cg01448525
X,62975657.0,cg01460974
X,100663470.0,cg01461762
X,147582071.0,cg01462040
X,52964651.0,cg01463832
X,153152165.0,cg01465073
X,102866235.0,cg01466335
X,128787126.0,cg01466576
X,152686726.0,cg01467086
X,135180523.0,cg01467249
X,101187257.0,cg01472026
X,52950534.0,cg01472347
X,99891162.0,cg01473187
X,103085819.0,cg01473525
X,37430689.0,cg01475387
X,53461421.0,cg01477427
X,135849691.0,cg01479413
X,151143526.0,cg01480550
X,46433132.0,cg01483252
X,71131509.0,cg01486020
X,48769307.0,cg01488378
X,40030456.0,cg01490258
X,122864788.0,cg01494339
X,12885115.0,cg01498090
X,40945574.0,cg01501252
X,40034026.0,cg01514943
X,39951640.0,cg01522249
X,50647118.0,cg01522335
X,129068084.0,cg01523763
X,136651179.0,cg01523865
X,48979067.0,cg01528616
X,73438299.0,cg01528835
X,153074551.0,cg01529679
X,139589424.0,cg01530162
X,119378908.0,cg01530521
X,48911192.0,cg01533115
X,37061627.0,cg01534758
X,99987037.0,cg01537968
X,100546291.0,cg01538344
X,39873535.0,cg01540386
X,15288755.0,cg01540916
X,31285501.0,cg01542035
X,100184268.0,cg01543116
X,30265447.0,cg01545419
X,47004645.0,cg01555661
X,74493847.0,cg01556010
X,118824554.0,cg01556112
X,153484362.0,cg01556519
X,99667223.0,cg01558501
X,119710388.0,cg01559064
X,142721195.0,cg01560464
X,63426841.0,cg01560885
X,133684080.0,cg01562833
X,21675400.0,cg01563671
X,148583595.0,cg01564045
X,49107164.0,cg01564333
X,68381877.0,cg01564693
X,135991334.0,cg01567000
X,37767516.0,cg01568488
X,34148917.0,cg01570817
X,44402332.0,cg01573544
X,38079899.0,cg01573782
X,107683385.0,cg01575816
X,74963711.0,cg01576669
X,152954919.0,cg01577514
X,102631077.0,cg01577745
X,54209148.0,cg01579322
X,25019025.0,cg01581349
X,73756723.0,cg01589255
X,73325026.0,cg01592490
X,152676703.0,cg01593269
X,153627775.0,cg01596349
X,39870568.0,cg01597947
X,69664317.0,cg01598357
X,69672435.0,cg01600123
X,102840724.0,cg01600263
X,73162620.0,cg01607721
X,136655880.0,cg01609611
X,18237043.0,cg01614387
X,27840754.0,cg01627510
X,52652796.0,cg01632517
X,68048386.0,cg01634761
X,21674815.0,cg01640808
X,36081090.0,cg01645836
X,14547618.0,cg01647019
X,145076186.0,cg01651728
X,21874323.0,cg01662650
X,67649784.0,cg01663055
X,8769701.0,cg01666573
X,47696333.0,cg01668271
X,102192059.0,cg01668907
X,12809328.0,cg01669374
X,101410339.0,cg01671070
X,152924119.0,cg01673454
X,39546488.0,cg01673753
X,49017903.0,cg01674874
X,6144121.0,cg01679167
X,64769836.0,cg01680245
X,11777794.0,cg01683788
X,153583936.0,cg01698523
X,55649107.0,cg01704778
X,102862807.0,cg01706033
X,34961658.0,cg01710449
X,152665963.0,cg01713430
X,71496701.0,cg01714671
X,119077648.0,cg01716666
X,74376285.0,cg01717812
X,85403899.0,cg01718602
X,129507302.0,cg01725669
X,7070451.0,cg01728536
X,16808941.0,cg01730177
X,74143801.0,cg01730928
X,52962052.0,cg01731542
X,16730881.0,cg01732428
X,49042949.0,cg01733439
X,101772014.0,cg01737010
X,48367069.0,cg01737421
X,101395217.0,cg01737550
X,42638571.0,cg01740135
X,149935904.0,cg01742164
X,135229755.0,cg01742836
X,154842516.0,cg01747155
X,139010040.0,cg01747278
X,73164228.0,cg01752030
X,38186917.0,cg01752898
X,10586775.0,cg01755224
X,153626633.0,cg01755617
X,154444356.0,cg01756638
X,103810984.0,cg01757402
X,70151160.0,cg01758418
X,148621525.0,cg01758988
X,68725086.0,cg01759889
X,49832257.0,cg01760027
X,37587767.0,cg01760227
X,140983037.0,cg01761453
X,139173393.0,cg01762011
X,106750146.0,cg01765758
X,118601185.0,cg01768144
X,106361539.0,cg01771673
X,46434442.0,cg01773478
X,82764385.0,cg01776229
X,14892638.0,cg01776396
X,138287603.0,cg01777017
X,56590386.0,cg01780361
X,37004521.0,cg01780412
X,106516773.0,cg01786460
X,100546519.0,cg01786967
X,123743804.0,cg01792733
X,31090380.0,cg01794548
X,144901935.0,cg01796247
X,153691946.0,cg01798163
X,47489719.0,cg01798375
X,102565738.0,cg01804836
X,133680740.0,cg01807688
X,150151624.0,cg01807728
X,53112501.0,cg01809408
X,113815930.0,cg01813224
X,100659166.0,cg01813276
X,17393426.0,cg01813294
X,49368707.0,cg01814152
X,47422454.0,cg01814235
X,112066190.0,cg01816615
X,129086975.0,cg01817069
X,153594995.0,cg01817230
X,19137817.0,cg01818727
X,152953167.0,cg01819787
X,30266537.0,cg01821005
X,47007440.0,cg01821772
X,103268245.0,cg01821906
X,7895754.0,cg01823238
X,40481859.0,cg01824095
X,67653324.0,cg01825872
X,73512386.0,cg01826283
X,106960491.0,cg01828434
X,21676593.0,cg01828474
X,73438541.0,cg01829822
X,106362045.0,cg01831199
X,95939323.0,cg01831944
X,24043059.0,cg01832419
X,17167719.0,cg01834528
X,49772184.0,cg01843978
X,144909347.0,cg01847754
X,67867448.0,cg01850541
X,10125135.0,cg01851385
X,68348839.0,cg01852560
X,153695658.0,cg01852992
X,122321985.0,cg01854931
X,49643944.0,cg01855997
X,153204066.0,cg01856640
X,139014460.0,cg01857253
X,102965678.0,cg01857704
X,53254818.0,cg01859586
X,57617470.0,cg01860821
X,69674332.0,cg01864032
X,8434367.0,cg01864404
X,135576633.0,cg01866066
X,106361886.0,cg01868753
X,47862977.0,cg01869765
X,76648652.0,cg01871025
X,18238981.0,cg01872771
X,48397836.0,cg01873087
X,73438387.0,cg01874426
X,48052499.0,cg01878825
X,152733671.0,cg01881753
X,38187196.0,cg01882566
X,118108832.0,cg01884384
X,18443457.0,cg01885202
X,16964556.0,cg01886630
X,47081688.0,cg01886810
X,47342480.0,cg01887353
X,7137474.0,cg01887803
X,44735560.0,cg01888389
X,21676483.0,cg01891172
X,99893802.0,cg01892695
X,2984739.0,cg01893797
X,51360852.0,cg01895141
X,69643036.0,cg01896298
X,49122718.0,cg01905377
X,48126547.0,cg01906102
X,39951219.0,cg01906946
X,43834413.0,cg01908742
X,22291430.0,cg01909378
X,152989424.0,cg01910452
X,102510229.0,cg01911846
X,152691117.0,cg01912769
X,129300230.0,cg01913024
X,125687041.0,cg01913196
X,77395258.0,cg01915804
X,117032390.0,cg01916066
X,118828926.0,cg01918534
X,24378718.0,cg01923531
X,53711167.0,cg01924074
X,153760139.0,cg01924982
X,69502017.0,cg01927625
X,129040950.0,cg01932223
X,135579106.0,cg01938887
X,16889247.0,cg01947226
X,20285432.0,cg01948589
X,133940723.0,cg01951307
X,38660667.0,cg01954531
X,152583700.0,cg01959381
X,46771154.0,cg01960534
X,102349348.0,cg01961936
X,25034688.0,cg01962233
X,48689617.0,cg01962414
X,140009459.0,cg01963147
X,114425993.0,cg01963258
X,50212323.0,cg01970554
X,100310256.0,cg01971322
X,133680446.0,cg01972979
X,24761808.0,cg01975035
X,9432530.0,cg01975591
X,107977758.0,cg01980778
X,106364903.0,cg01984250
X,39545422.0,cg01985071
X,27996625.0,cg01986775
X,52001608.0,cg01987196
X,125683904.0,cg01988541
X,5809841.0,cg01990106
X,36980325.0,cg01990433
X,134121706.0,cg01990854
X,21857632.0,cg01991530
X,108868271.0,cg01992935
X,9863141.0,cg01993928
X,55024398.0,cg01994890
X,139592127.0,cg01996723
X,131157562.0,cg01996818
X,54824861.0,cg01996909
X,71351858.0,cg01997410
X,30595690.0,cg01997953
X,46696420.0,cg01999076
X,68047865.0,cg01999212
X,48900769.0,cg02004156
X,48645037.0,cg02007259
X,107335011.0,cg02010442
X,95940519.0,cg02012821
X,54097113.0,cg02014085
X,151648845.0,cg02015411
X,48337472.0,cg02019068
X,101145699.0,cg02019635
X,150866110.0,cg02020018
X,25029872.0,cg02022247
X,150150939.0,cg02023473
X,57148257.0,cg02025065
X,9001280.0,cg02025206
X,51074224.0,cg02026371
X,63264258.0,cg02027189
X,24691135.0,cg02031392
X,71401203.0,cg02031980
X,134478461.0,cg02032561
X,49118313.0,cg02033323
X,152126884.0,cg02035698
X,19002442.0,cg02035866
X,153774721.0,cg02041067
X,17393160.0,cg02042142
X,15303550.0,cg02042698
X,132551786.0,cg02048654
X,117973548.0,cg02049865
X,70151117.0,cg02053896
X,52003656.0,cg02054710
X,82765593.0,cg02055404
X,144329242.0,cg02055547
X,30906829.0,cg02058632
X,65383371.0,cg02059755
X,50653733.0,cg02060618
X,107068771.0,cg02061213
X,34150514.0,cg02061906
X,38186830.0,cg02062238
X,47054413.0,cg02063752
X,103809580.0,cg02064569
X,117972862.0,cg02068976
X,19817931.0,cg02077027
X,49031585.0,cg02079156
X,25022003.0,cg02082650
X,152599890.0,cg02095003
X,138774239.0,cg02095995
X,76709500.0,cg02096520
X,76711903.0,cg02110822
X,83442333.0,cg02112649
X,53461433.0,cg02116333
X,38660490.0,cg02117996
X,50214405.0,cg02120013
X,132090860.0,cg02120046
X,24665932.0,cg02121672
X,47341898.0,cg02124059
X,69641418.0,cg02124085
X,114468833.0,cg02127807
X,118925789.0,cg02129889
X,80377408.0,cg02132188
X,48397520.0,cg02144050
X,77041559.0,cg02148711
X,70327995.0,cg02150469
X,18690814.0,cg02151408
X,48327875.0,cg02151779
X,37402468.0,cg02153534
X,71237000.0,cg02154531
X,48206388.0,cg02155675
X,135067201.0,cg02155838
X,8700341.0,cg02156712
X,49126099.0,cg02156782
X,72782852.0,cg02157475
X,41782692.0,cg02161125
X,134186388.0,cg02161824
X,19002980.0,cg02161919
X,47004051.0,cg02165720
X,37430711.0,cg02166322
X,19140966.0,cg02166601
X,15871902.0,cg02167358
X,147800736.0,cg02167456
X,85226163.0,cg02168925
X,39967202.0,cg02169289
X,9431181.0,cg02171705
X,2825362.0,cg02173072
X,128924261.0,cg02177607
X,106359455.0,cg02179029
X,49091760.0,cg02179438
X,48456308.0,cg02179880
X,24329961.0,cg02180347
X,30265129.0,cg02180505
X,3732937.0,cg02180853
X,108867379.0,cg02183297
X,129300964.0,cg02184147
X,118534462.0,cg02185190
X,18371852.0,cg02187432
X,39871543.0,cg02188048
X,70798610.0,cg02188515
X,48538291.0,cg02188860
X,77045387.0,cg02189483
X,39868609.0,cg02190600
X,135251444.0,cg02193580
X,11776368.0,cg02195366
X,147800074.0,cg02195925
X,152711731.0,cg02198544
X,128913578.0,cg02200373
X,129039832.0,cg02201836
X,152989807.0,cg02205962
X,11777709.0,cg02210067
X,115594827.0,cg02211783
X,134481233.0,cg02211869
X,51240339.0,cg02212061
X,55188884.0,cg02212907
X,149534006.0,cg02213813
X,70474483.0,cg02214597
X,46407390.0,cg02215374
X,103171908.0,cg02216057
X,20134399.0,cg02223323
X,153979588.0,cg02225164
X,9914962.0,cg02226388
X,130216380.0,cg02229344
X,80256766.0,cg02231229
X,153200899.0,cg02232536
X,118532809.0,cg02232922
X,130217383.0,cg02233493
X,51487529.0,cg02239640
X,125686940.0,cg02261899
X,47521426.0,cg02263204
X,38082314.0,cg02263509
X,84500028.0,cg02263675
X,9431326.0,cg02263717
X,148586734.0,cg02264182
X,133594951.0,cg02264284
X,100075240.0,cg02265919
X,133370918.0,cg02266197
X,68348465.0,cg02268650
X,107338894.0,cg02272668
X,153029150.0,cg02273788
X,119763815.0,cg02274705
X,12739263.0,cg02275016
X,102531009.0,cg02275875
X,10851874.0,cg02275924
X,132092575.0,cg02276461
X,153046894.0,cg02279124
X,151619997.0,cg02279464
X,15756052.0,cg02283106
X,103811660.0,cg02283535
X,135229382.0,cg02285254
X,106516174.0,cg02285579
X,17879424.0,cg02286623
X,16803667.0,cg02288017
X,135991582.0,cg02288667
X,47509947.0,cg02291897
X,57147872.0,cg02293258
X,117959263.0,cg02295369
X,100878362.0,cg02295504
X,106871826.0,cg02301364
X,129063773.0,cg02308199
X,48619642.0,cg02311013
X,129535800.0,cg02318959
X,62974433.0,cg02326006
X,105066292.0,cg02327549
X,153740317.0,cg02329520
X,70402012.0,cg02330362
X,37026473.0,cg02332456
X,153707099.0,cg02333283
X,152220506.0,cg02336026
X,18693859.0,cg02336608
X,48815787.0,cg02337670
X,118891682.0,cg02341380
X,70364543.0,cg02345317
X,123466420.0,cg02350883
X,144901807.0,cg02352295
X,53449152.0,cg02353937
X,131351392.0,cg02354343
X,142113464.0,cg02360119
X,105855130.0,cg02360578
X,12974819.0,cg02362246
X,149840937.0,cg02366635
X,26212857.0,cg02369904
X,106241676.0,cg02370478
X,101967145.0,cg02376524
X,72435117.0,cg02379437
X,48367223.0,cg02386310
X,64258522.0,cg02388446
X,52961668.0,cg02392508
X,43809039.0,cg02393514
X,74493592.0,cg02395364
X,19988369.0,cg02396917
X,15511684.0,cg02402307
X,150395248.0,cg02413104
X,136112268.0,cg02416822
X,21958684.0,cg02417823
X,47929088.0,cg02419467
X,118587302.0,cg02424254
X,47084401.0,cg02424670
X,79589737.0,cg02425869
X,149716604.0,cg02433685
X,39969103.0,cg02433927
X,71521494.0,cg02437314
X,153697531.0,cg02438576
X,133118132.0,cg02442693
X,132092772.0,cg02447370
X,103401252.0,cg02454309
X,117479353.0,cg02456261
X,139868078.0,cg02457752
X,150343097.0,cg02458532
X,118356756.0,cg02459151
X,153084910.0,cg02459704
X,153533342.0,cg02469604
X,70364539.0,cg02471578
X,48815856.0,cg02480419
X,55101410.0,cg02490931
X,136631809.0,cg02492445
X,56590362.0,cg02492740
X,70442743.0,cg02495057
X,3227459.0,cg02495306
X,34406154.0,cg02495445
X,21958619.0,cg02496423
X,69352975.0,cg02497062
X,52674356.0,cg02497718
X,153401597.0,cg02498747
X,99891813.0,cg02501924
X,151904507.0,cg02504280
X,140992417.0,cg02504617
X,133675433.0,cg02505036
X,39868153.0,cg02506527
X,123095692.0,cg02510708
X,50557800.0,cg02512611
X,148716330.0,cg02514307
X,12992795.0,cg02522370
X,134232832.0,cg02523105
X,118207540.0,cg02529390
X,37545375.0,cg02533866
X,130205510.0,cg02534780
X,100547965.0,cg02537091
X,144712518.0,cg02537612
X,47004146.0,cg02538330
X,24483092.0,cg02539591
X,49297285.0,cg02540297
X,39866758.0,cg02540440
X,19002582.0,cg02540826
X,103333654.0,cg02541160
X,129252577.0,cg02543363
X,71497224.0,cg02546818
X,48591921.0,cg02547155
X,8751687.0,cg02547167
X,103087380.0,cg02547323
X,131573634.0,cg02549418
X,38663484.0,cg02559685
X,71371655.0,cg02560273
X,45020057.0,cg02564124
X,133927855.0,cg02569468
X,48814806.0,cg02573613
X,71497301.0,cg02575859
X,55291358.0,cg02576548
X,152988658.0,cg02579620
X,105421602.0,cg02580986
X,47092037.0,cg02581653
X,134478016.0,cg02581727
X,152860531.0,cg02582887
X,112083504.0,cg02583883
X,21393898.0,cg02586883
X,56589768.0,cg02587153
X,137951089.0,cg02588867
X,148586938.0,cg02589074
X,106161451.0,cg02590287
X,56258440.0,cg02590710
X,106449823.0,cg02597128
X,134155241.0,cg02599583
X,111885771.0,cg02600622
X,80259473.0,cg02600772
X,40026844.0,cg02602182
X,153199713.0,cg02602300
X,49028148.0,cg02602528
X,39547825.0,cg02603022
X,154032629.0,cg02604836
X,153247499.0,cg02611122
X,152066735.0,cg02615131
X,18239013.0,cg02616434
X,69455617.0,cg02616921
X,13707694.0,cg02620228
X,67867676.0,cg02621658
X,24483231.0,cg02623256
X,150067276.0,cg02623604
X,24043392.0,cg02624484
X,66793272.0,cg02625237
X,100914838.0,cg02626719
X,33146500.0,cg02629615
X,138285540.0,cg02629737
X,150153136.0,cg02634083
X,146313213.0,cg02634141
X,122866442.0,cg02634916
X,129338226.0,cg02637882
X,3761067.0,cg02637978
X,37028774.0,cg02639619
X,70273113.0,cg02639793
X,73073263.0,cg02644889
X,134656105.0,cg02645343
X,135849065.0,cg02647042
X,11775785.0,cg02647401
X,119384792.0,cg02649608
X,25031208.0,cg02651788
X,79591129.0,cg02665388
X,74146242.0,cg02671603
X,57937004.0,cg02678356
X,153628673.0,cg02684842
X,39956797.0,cg02685544
X,71527606.0,cg02690554
X,39941630.0,cg02693068
X,135580098.0,cg02698615
X,129065551.0,cg02699127
X,8696915.0,cg02702444
X,153603482.0,cg02710173
X,53023879.0,cg02712399
X,55515315.0,cg02714202
X,30265188.0,cg02714462
X,68836610.0,cg02714492
X,138528984.0,cg02722239
X,13707135.0,cg02723311
X,30577300.0,cg02725485
X,48367969.0,cg02725692
X,38211886.0,cg02726808
X,152066328.0,cg02732801
X,119604444.0,cg02733596
X,103500874.0,cg02733659
X,53710671.0,cg02734755
X,19443222.0,cg02741829
X,153776358.0,cg02742139
X,153284103.0,cg02742918
X,24665458.0,cg02742990
X,148550982.0,cg02743552
X,103294519.0,cg02746718
X,69671886.0,cg02752267
X,44403388.0,cg02754763
X,49159827.0,cg02755446
X,54663812.0,cg02756254
X,106693692.0,cg02756511
X,15376140.0,cg02758183
X,134427883.0,cg02763888
X,16966893.0,cg02764898
X,70444255.0,cg02769235
X,119603233.0,cg02770249
X,39872204.0,cg02770794
X,152992265.0,cg02772106
X,115567582.0,cg02772823
X,134654287.0,cg02773050
X,107069063.0,cg02773151
X,52826717.0,cg02773688
X,79588660.0,cg02774269
X,68048001.0,cg02775175
X,64708686.0,cg02775256
X,99899134.0,cg02779592
X,128631361.0,cg02779729
X,132547235.0,cg02784144
X,153236083.0,cg02791948
X,47383109.0,cg02799972
X,134478751.0,cg02803670
X,133506996.0,cg02804166
X,48955534.0,cg02804708
X,138285861.0,cg02804757
X,64255552.0,cg02805922
X,28604226.0,cg02809570
X,9433103.0,cg02810043
X,65260232.0,cg02811156
X,135249966.0,cg02811588
X,21676081.0,cg02812399
X,150867810.0,cg02814558
X,133930259.0,cg02817683
X,24168272.0,cg02817946
X,140926409.0,cg02818322
X,152938698.0,cg02819256
X,52006312.0,cg02819404
X,135579081.0,cg02821380
X,152906667.0,cg02830187
X,27481149.0,cg02830744
X,124339930.0,cg02830865
X,133792599.0,cg02831668
X,147062704.0,cg02834125
X,37849863.0,cg02835735
X,132095360.0,cg02836821
X,119133091.0,cg02839824
X,57162355.0,cg02841824
X,139587184.0,cg02847500
X,21858179.0,cg02853686
X,153734472.0,cg02855049
X,48769319.0,cg02856792
X,39684999.0,cg02857405
X,26155148.0,cg02858817
X,19140359.0,cg02859554
X,9001351.0,cg02860323
X,130192365.0,cg02864732
X,136132809.0,cg02868201
X,153775262.0,cg02869694
X,153626455.0,cg02871887
X,95939848.0,cg02875834
X,123047040.0,cg02877744
X,24692176.0,cg02878966
X,69672415.0,cg02879223
X,151811910.0,cg02879659
X,45707020.0,cg02880544
X,62647796.0,cg02881531
X,49126157.0,cg02882301
X,53460671.0,cg02883100
X,70335118.0,cg02890529
X,129114962.0,cg02890812
X,41192529.0,cg02892589
